Prompt,Language,Score Level,total word,distance,Hpoint,xmin,alpha,mu,sigma,logtrue,file,pl_s,pl_C,pl_R2,log_d,log_m,log_k,log_R2
6,5,medium,320,4.582575695,7,2.0,2.201477496,0.373861942,1.029460021,0,744461,0.5522139629999999,19.1261237,0.878559657,2.9051887869999997,0.311214754,1.46813458,0.954371752
2,2,high,350,8.602325267000001,5,5.0,3.3665873669999997,-2.100089917,1.3471766040000002,0,744860,0.591657428,19.20345089,0.971280707,3.118882555,0.6887792979999999,0.9575450409999999,0.9487168020000001
2,2,medium,267,8.485281374,6,2.0,2.262749992,0.180889937,1.057286749,0,744946,0.6217489629999999,19.39497534,0.942523511,3.0624448589999997,0.631227996,1.051635609,0.9362316559999999
6,3,high,310,23.23790008,6,7.0,3.371606323,-625.7974661000001,16.70353582,0,745272,0.7425267879999999,31.24773406,0.9407275159999999,3.2358567089999997,0.495769354,1.253999157,0.8949181740000001
2,2,medium,254,4.69041576,6,3.0,2.665980226,-1.9387780119999998,1.5106969330000002,0,745360,0.59296661,16.64356408,0.896508993,3.069377717,0.797470006,0.900690123,0.8074934990000001
2,3,medium,320,5.0,6,3.0,2.60724509,0.786950975,0.8213168390000001,0,745688,0.558304605,18.03703588,0.9145558229999999,2.960554035,0.449222436,1.227254171,0.9358590590000001
6,4,medium,279,5.0,7,2.0,2.325305114,-0.182956929,1.1400710109999999,0,745722,0.579691021,18.79413495,0.938523524,2.8269053189999997,0.3418619,1.402825299,0.978847415
1,2,high,415,4.472135955,7,2.0,2.25541543,0.005402019,1.129781357,0,745807,0.549294478,20.85459214,0.88891419,3.055661557,0.38019983700000004,1.3135710409999999,0.938994388
2,4,high,425,5.196152423,7,2.0,2.226822833,-0.323069433,1.268241355,0,745837,0.572980403,23.22678106,0.911987963,3.2147252760000002,0.44757346200000003,1.244070495,0.9384142459999999
1,10,low,222,6.244997998,5,2.0,2.278032746,-0.202374022,1.183754716,0,745867,0.633857045,17.14406184,0.964783893,3.06347719,0.839735234,0.8809270509999999,0.9085926559999999
0,7,high,297,4.582575695,5,3.0,2.7272905589999996,-0.294108629,1.109682048,0,746195,0.568853276,16.76154034,0.942994587,2.887121028,0.550905063,1.071336555,0.945771136
0,7,high,303,7.141428428999999,5,2.0,2.288085657,-1.725032041,1.60038596,0,746216,0.648919793,22.08994032,0.929993373,3.370916393,0.928805433,0.84207413,0.824258409
4,0,low,136,4.69041576,4,4.0,3.511662662,0.8495904440000001,0.637554056,0,746257,0.604293979,11.44573516,0.951912628,2.595702369,0.773587785,0.883831878,0.918261104
1,10,medium,306,7.874007874,5,3.0,2.735082872,-3.027601974,1.6669778469999998,0,746338,0.629914024,21.34553299,0.957170106,3.0968527760000004,0.600000903,1.069091137,0.960095053
2,5,medium,373,8.185352772,7,2.0,2.193698611,-1.034356175,1.513596528,0,746471,0.6308930970000001,25.61215559,0.93403947,3.480458115,0.7309546690000001,1.003796624,0.8784209890000001
3,10,medium,307,12.68857754,5,2.0,2.3440556,-0.809758421,1.317017422,0,746516,0.6629475189999999,22.67168739,0.97480306,3.231686863,0.7546047929999999,0.9448571040000001,0.969748603
2,3,high,339,6.164414002999999,7,2.0,2.182025301,0.465193436,1.006087876,0,746856,0.585390967,19.87062905,0.9297360920000001,3.20269821,0.652220947,1.02670312,0.8858344090000001
1,0,high,397,3.605551275,8,1.0,1.853759335,-1.410355999,1.589695019,1,746859,0.517356712,18.09947766,0.831146335,2.997025807,0.374674478,1.321295614,0.869961795
7,7,low,250,6.32455532,5,2.0,2.396819306,-0.663062876,1.235335625,0,747383,0.6201993,18.23441944,0.977447678,2.9557537989999996,0.6041854179999999,1.0593229,0.9770272440000001
7,3,high,308,6.244997998,6,2.0,2.330012701,-1.07926373,1.4017536169999998,0,747439,0.619930093,19.21763258,0.942794554,3.273472973,0.975756562,0.7816702440000001,0.807573428
4,4,high,350,7.416198487000001,6,2.0,2.432142396,-5.982385508999999,2.239895764,0,747609,0.630717094,21.97374737,0.9670813159999999,3.360136411,0.898082107,0.83837697,0.887956615
1,5,low,175,2.828427125,5,8.0,10.63395471,2.133267336,0.015784528,0,747783,0.540890443,11.70655327,0.874865667,2.549673168,0.514445836,1.123840337,0.885912797
6,0,low,254,4.582575695,6,2.0,2.314537147,-0.780043637,1.3326892540000002,0,747797,0.591718984,18.22382806,0.89960577,2.948765815,0.49642722200000006,1.200107069,0.931037255
3,5,medium,249,10.58300524,5,2.0,2.458706508,-4.512726905,1.9862749709999998,0,747857,0.6709674720000001,20.34220858,0.98024956,3.1260919289999998,0.7941677420000001,0.9129528990000001,0.973498379
7,9,medium,241,7.483314774,5,2.0,2.243541406,0.607994637,0.8830652790000001,0,747903,0.615960329,16.81949502,0.9443722,3.027672336,0.801986628,0.890312323,0.894631443
6,7,high,317,6.0,6,2.0,2.4015261480000003,-2.787647681,1.728535626,0,747951,0.612483341,19.30939482,0.9574674959999999,3.2414520330000003,0.8894806009999999,0.831196666,0.8659174959999999
1,9,medium,257,6.480740698,5,2.0,2.356564004,0.6114388829999999,0.794153166,0,748124,0.534584318,15.2681019,0.9230361140000001,2.453806145,0.186133555,1.7206449719999999,0.950470817
2,3,high,352,8.306623862999999,6,2.0,2.350850014,-1.7342833659999999,1.545995962,0,748337,0.6162874110000001,20.864659200000002,0.9708443409999999,3.318659318,0.86532564,0.8541644629999999,0.9006358859999999
6,9,medium,308,3.741657387,6,5.0,3.72731947,1.198158015,0.5694500339999999,0,748643,0.501879301,16.73334799,0.869892305,2.471926755,0.076460309,2.3160539730000003,0.966709603
5,6,medium,274,13.67479433,6,2.0,2.4499429630000003,-1.8565542169999998,1.494574371,0,748776,0.6789167690000001,21.838936800000003,0.964138467,3.099561816,0.712530131,0.965353152,0.9677928140000001
7,7,medium,314,4.795831523,7,2.0,2.054576969,0.786480593,0.973152887,0,748794,0.598027184,20.801694199999996,0.893192491,3.293952271,0.689374183,1.03107061,0.82720416
2,6,medium,261,6.403124237,5,2.0,2.37018082,0.166101002,0.9812823279999999,0,748941,0.578816419,16.76558057,0.9606679690000001,2.746201068,0.40494357700000005,1.2701359209999998,0.9687702309999999
7,8,medium,359,5.196152423,7,2.0,2.217951654,-0.062896703,1.187020617,0,748955,0.58629098,22.47320969,0.924233243,3.113221784,0.40977303200000004,1.3112932959999999,0.9648375309999999
3,0,high,431,15.55634919,7,2.0,2.259755417,-1.3848441930000002,1.542662969,0,749196,0.657079172,28.20050203,0.96809366,3.582446272,0.839455197,0.908055615,0.9255058420000001
4,4,high,328,8.0,5,2.0,2.404923153,-0.853983077,1.283128911,0,749404,0.616697556,20.03436514,0.9718781679999999,3.204510951,0.8019551229999999,0.885577088,0.930587913
4,5,low,82,1.732050808,2,3.0,5.342755092,1.221910709,0.031891225,1,749479,0.392307201,4.43449058,0.862385995,1.5104220019999999,0.403529478,1.009382604,0.860898147
5,10,medium,390,8.124038405,7,2.0,2.213772879,-1.3924161240000001,1.58925314,0,749625,0.644527971,28.58017837,0.941404763,3.439696461,0.588337814,1.134656165,0.950728441
2,10,low,135,5.291502622,2,2.0,2.8824340760000005,0.6368732429999999,0.50558976,0,749940,0.488180007,7.639757929,0.8721703959999999,1.985572779,0.45978008200000003,1.0313390820000001,0.8668935320000001
3,4,medium,305,5.0,6,3.0,2.7592734969999997,-0.022923192999999998,1.020915757,0,750512,0.548102657,17.08279622,0.939274132,2.674922272,0.28942305399999996,1.441363041,0.976466455
0,0,low,138,3.16227766,4,2.0,2.4952615959999997,0.022714355,0.95256343,0,750878,0.574894224,9.812950979,0.949252575,2.4919499519999997,0.9112523490000001,0.7214972129999999,0.8655144690000001
0,7,medium,353,6.8556546,7,2.0,2.278043497,-2.9504631710000004,1.8776518309999999,0,751065,0.636960799,24.35583868,0.928303963,3.4595312639999998,0.830932676,0.917626244,0.845608267
0,0,medium,309,4.795831523,6,1.0,1.866424555,-1.5899963030000002,1.6233022019999999,1,751649,0.59042161,19.83881528,0.9208629690000001,3.1382748510000003,0.57812989,1.1108836659999999,0.909530937
3,10,medium,274,3.31662479,5,7.0,7.418113322999999,-2.8892167339999997,0.8509225159999999,0,751687,0.510728306,12.43074974,0.8926167979999999,2.718983517,0.60887779,0.973915382,0.847973434
1,4,high,326,5.0,6,4.0,2.897624427,0.28341184399999997,0.98189481,0,751831,0.577604865,18.2231242,0.922645935,3.127629812,0.700199329,0.963522897,0.866702506
2,2,medium,342,4.123105626,7,1.0,1.7694467530000002,-0.693281245,1.499800231,1,751885,0.5646940189999999,21.71237629,0.867711483,3.0826988139999996,0.323310964,1.4913140569999999,0.936904739
3,0,medium,298,20.51828453,6,4.0,2.8418476619999997,-36.58954129999999,4.549242177,0,752015,0.730154684,31.83435939,0.9653533609999999,3.04670296,0.28787242399999996,1.604533499,0.873273195
0,1,high,380,6.08276253,7,2.0,2.150778115,0.24379526399999998,1.132430831,0,752312,0.637940933,24.35024872,0.939483015,3.591790729,1.03059918,0.7929324090000001,0.7453760770000001
2,6,high,300,10.53565375,6,2.0,2.280466563,-0.70044644,1.3379616140000001,0,752346,0.648295957,19.56458559,0.96050249,3.380908479,1.212723012,0.6630400870000001,0.815974042
6,3,medium,324,10.19803903,6,2.0,2.460116647,-9.410438552999999,2.663356069,0,752350,0.64430015,23.27270964,0.98345429,3.157744615,0.599848753,1.0715031590000001,0.983347645
2,0,low,325,14.52583905,6,2.0,2.297639132,-2.2941772030000003,1.720514628,0,752464,0.686034488,25.03385398,0.9710444229999999,3.4945696410000004,0.988007538,0.817143504,0.91978812
5,8,medium,264,4.123105626,6,2.0,2.4462582580000003,-0.7042690079999999,1.211427576,0,752575,0.556010011,14.5835176,0.934371328,2.84819886,0.649552602,0.969514043,0.901202046
7,3,high,367,4.123105626,7,2.0,2.402889867,-0.803927235,1.2703073,0,752860,0.54681817,17.37807959,0.92121258,3.022229054,0.5860978729999999,1.033940925,0.89748891
1,10,medium,369,10.53565375,5,2.0,2.279966987,0.703512734,0.802401487,0,753056,0.5808934720000001,19.28752941,0.9542746320000001,3.024472914,0.562563725,1.061415519,0.946459237
4,10,medium,347,7.549834435,7,2.0,2.238661712,-0.537446725,1.325672325,0,753065,0.623031847,22.03494046,0.956670655,3.390341975,0.85574554,0.8831453840000001,0.8664185659999999
4,4,low,245,13.41640786,5,3.0,2.666354245,-6.994312852999999,2.290989868,0,753355,0.7229059990000001,21.29523217,0.9698944629999999,3.366841323,1.229175712,0.6721186729999999,0.924263425
2,3,high,352,38.37968212,6,5.0,2.55048256,-553.9943052,18.87401629,0,753528,0.9681678029999999,48.69317219,0.9446338559999999,3.98162092,1.244607824,0.756728992,0.986969823
2,1,high,408,10.90871211,7,2.0,2.1211305030000003,-0.0159393,1.263174607,0,753652,0.6731562879999999,30.14511593,0.9757104990000001,3.6958228760000003,0.87431984,0.9175862020000001,0.894610135
3,1,medium,339,4.358898944,6,2.0,2.261230076,-0.41286729299999997,1.2671282590000001,0,753844,0.5916388779999999,18.130903399999998,0.9048651529999999,3.296826639,1.05855243,0.723410517,0.6798739540000001
3,2,medium,317,11.91637529,6,3.0,2.420259806,-0.199494805,1.260614375,0,753920,0.6832474620000001,25.0034879,0.986306127,3.350282117,0.8202657940000001,0.90933708,0.972846243
0,8,medium,330,4.0,6,2.0,2.307284019,-0.24743682,1.175148884,0,754202,0.542119283,17.75222359,0.894441252,2.879837391,0.36654448799999995,1.334171385,0.9466828970000001
7,7,high,305,3.464101615,6,2.0,2.32763981,-0.43270192399999996,1.218088869,0,754265,0.542796806,15.018239600000001,0.888259571,2.97849371,0.730264527,0.907081412,0.797240251
3,0,low,190,5.916079783,5,2.0,2.585965671,-3.517575696,1.713568688,0,754386,0.610808757,15.21018473,0.96630421,2.673125065,0.515669762,1.133124119,0.9731814129999999
0,6,medium,337,3.741657387,5,2.0,2.46200288,0.20892960600000002,0.904006787,0,754426,0.512794259,14.48731477,0.922197305,2.725880595,0.43968715799999997,1.155481513,0.9393949640000001
0,4,high,349,7.071067812000001,7,7.0,3.593203789,1.524303222,0.613190424,0,754676,0.600601632,22.85900012,0.921911355,3.254218691,0.530635017,1.18259094,0.9184829870000001
4,4,medium,347,20.42057786,8,2.0,2.110851196,-1.096626959,1.618991699,0,754849,0.712849996,32.34260912,0.94245928,3.556105291,0.686657981,1.08572294,0.929047893
5,0,high,314,13.49073756,7,2.0,2.201487426,-1.262667202,1.567252761,0,754914,0.661223055,25.11725627,0.942505947,3.367888845,0.702961851,1.033258662,0.9211688509999999
4,5,medium,277,9.433981132000001,5,2.0,2.456396481,-2.4980427830000003,1.6251343919999999,0,755139,0.665369149,21.92518593,0.985977013,3.0770039560000004,0.640032927,1.031515315,0.9854528
2,2,medium,278,4.582575695,7,9.0,6.585106193,1.646504199,0.37298115200000004,0,755269,0.577609524,17.47637371,0.885661432,3.1041972839999996,0.6767566709999999,1.01316395,0.824151306
7,8,medium,345,11.44552314,6,5.0,3.3404124910000004,-1.623497891,1.27985174,0,755287,0.606936781,21.57452041,0.9544216879999999,3.080885554,0.5021253529999999,1.168686636,0.949557161
2,4,medium,219,3.0,4,4.0,3.9160339580000003,0.818171005,0.57133951,0,755353,0.485804426,10.85153303,0.8721391409999999,2.372816497,0.327904582,1.3335471159999999,0.9231677070000001
4,10,medium,338,17.77638883,6,2.0,2.221056915,-0.7740118090000001,1.413182881,0,755389,0.7231898720000001,29.42800341,0.974360738,3.5714021089999997,0.918636734,0.880787733,0.9565051059999999
5,6,high,356,4.358898944,6,2.0,2.1724922280000003,0.682711333,0.9069792090000001,1,755718,0.5499785660000001,18.95712853,0.889860922,3.01356143,0.422879066,1.263298704,0.921047642
5,10,high,402,17.72004515,6,2.0,2.304669338,-0.822684912,1.353904105,0,755746,0.718734775,31.63605805,0.984298155,3.633542027,0.935142638,0.8544027820000001,0.97064129
6,7,high,366,6.0,7,2.0,2.3573510030000002,-8.170906151,2.628103596,0,755753,0.617942836,23.11988312,0.9390247070000001,3.3863838939999997,0.774690877,0.940418335,0.872435228
1,0,medium,321,10.34408043,7,3.0,2.453166384,0.62424892,0.9703505640000001,0,755966,0.636754216,24.84026403,0.960635551,3.102150876,0.38796450299999996,1.378180509,0.964829375
7,8,high,309,8.660254038,6,2.0,2.4654856169999997,-0.74977992,1.21124327,0,755995,0.5897924379999999,17.69886014,0.9668806109999999,2.977311106,0.645045399,0.9820121079999999,0.9577039079999999
1,8,medium,416,14.03566885,8,2.0,2.074509189,0.789824104,0.9484692020000001,0,756290,0.645102776,27.58265731,0.9552638170000001,3.5095998039999996,0.716949147,1.0065620259999999,0.921017929
1,0,medium,309,6.8556546,6,2.0,2.392541295,-0.312635983,1.1327841790000002,0,756522,0.585172781,18.97861138,0.9448220140000001,2.9020237110000004,0.447106461,1.212436828,0.966835083
3,5,medium,235,2.828427125,5,2.0,2.69611974,-8.780028547999999,2.346882668,0,756528,0.5211220839999999,11.79320184,0.90441718,2.589320016,0.599409457,0.964554822,0.8810694720000001
4,2,medium,306,13.34166406,4,2.0,2.46457156,-14.23423037,3.189259722,0,756554,0.7341700590000001,23.60141246,0.963708888,3.5461530110000004,1.485372713,0.558321215,0.850598104
4,4,medium,214,4.242640687,4,2.0,2.328883721,0.601025036,0.819499945,0,756686,0.5690466989999999,13.31923215,0.934764026,2.778139742,0.72530727,0.9086138420000001,0.8839692090000001
6,2,medium,230,3.0,5,8.0,8.534441522,2.033456705,0.149246535,0,756738,0.516769253,13.11527134,0.8761895120000001,2.553365524,0.32258489,1.4024088430000001,0.9366608809999999
7,1,medium,252,4.795831523,5,4.0,3.4247238939999995,1.2357551359999999,0.5132410629999999,0,756837,0.5289139939999999,13.14304167,0.9325995640000001,2.637964374,0.47805850299999997,1.12733468,0.9345394920000001
6,3,high,521,12.32882801,8,2.0,2.21782489,-1.060052534,1.497416405,0,756896,0.660502652,33.05714377,0.97731516,3.79291885,0.8670157759999999,0.906399525,0.8999417690000001
1,2,high,384,3.741657387,8,2.0,2.230083772,-0.6093527360000001,1.3547516640000001,0,756946,0.539563483,18.34035423,0.84762693,3.1467999539999996,0.58132078,1.0709999940000001,0.8023486559999999
5,5,medium,263,13.0,6,3.0,2.532285159,-0.592838271,1.294018446,0,757215,0.712471148,25.29708651,0.9829889959999999,3.263856215,0.693411923,1.046668962,0.979337749
1,10,low,164,3.31662479,4,5.0,5.452443712000001,1.302253569,0.34261842,0,757460,0.480494318,9.110734471,0.915694876,2.095424891,0.279199192,1.39929959,0.9492116559999999
3,2,high,401,9.0,8,2.0,2.155069252,-0.0012169639999999998,1.22319931,0,757598,0.609206269,24.57598107,0.932126163,3.424023617,0.667532491,1.039957078,0.88514004
0,2,medium,300,9.643650761,6,2.0,2.2780081709999997,-0.21501219800000002,1.188148448,0,757618,0.614179565,20.35251441,0.955965891,3.0804224110000002,0.573721692,1.1016915059999999,0.950417058
2,8,high,315,15.49193338,6,2.0,2.2498000609999997,-1.04726193,1.463114545,0,757784,0.70319305,25.14859457,0.963571555,3.5294617510000004,1.084726986,0.76598927,0.9149530459999999
0,7,medium,232,6.403124237,4,2.0,2.340664716,-0.207442862,1.136555072,0,757799,0.646458755,16.97162715,0.972018522,3.1155323580000003,1.043206718,0.7324553709999999,0.875040275
7,6,high,329,7.810249676000001,5,2.0,2.320660662,0.475203217,0.8868239440000001,0,757891,0.587124552,18.31234998,0.969745073,3.054813924,0.660836006,0.978936413,0.950327574
6,5,medium,268,4.582575695,6,3.0,2.767466565,-0.775577458,1.20851501,0,757934,0.5590029129999999,17.01869871,0.909635602,2.798893997,0.34814261700000004,1.3978439980000001,0.9569853429999999
7,2,medium,368,19.46792233,6,2.0,2.338861696,-3.7467415039999996,1.96870702,0,758402,0.7156308640000001,28.9008899,0.960151847,3.587581316,0.9950311009999999,0.815229423,0.953878815
1,0,high,431,6.164414002999999,6,2.0,2.128793712,0.6734847420000001,0.954799838,0,758463,0.5864289460000001,24.84359835,0.9144089879999999,3.2119822780000002,0.407778297,1.305806482,0.954151512
2,7,medium,334,8.0,5,2.0,2.436841655,-3.888051887,1.9000176819999999,0,758724,0.6050827089999999,19.74645114,0.9698324070000001,3.1727623260000004,0.741388378,0.928355182,0.937245978
1,2,high,339,4.582575695,7,2.0,2.254200671,-1.584274682,1.597220369,0,758778,0.5980003420000001,20.19126606,0.9161755159999999,3.331787863,0.846552052,0.8813749909999999,0.790366978
4,8,low,264,5.099019514,5,2.0,2.500092644,-0.006815109000000001,0.960556979,0,758809,0.570279011,14.62237933,0.957607414,2.840886823,0.719488734,0.89486678,0.926730322
0,8,medium,302,4.0,6,2.0,2.3968723880000002,-1.045677039,1.3392485509999998,0,758953,0.558761231,16.17190669,0.931148382,2.9665641910000002,0.638738306,0.993164145,0.8961074520000001
2,4,medium,314,4.898979486,5,2.0,2.42546629,-8.66489823,2.611814213,0,759056,0.614578767,18.971963600000002,0.9132982040000001,3.268468271,1.0107900109999999,0.7542385970000001,0.7516342659999999
3,10,medium,299,9.591663047,6,4.0,2.6586523140000002,0.510470891,1.020073478,0,759317,0.677253663,24.21317589,0.9795992490000001,3.436151557,0.893994562,0.887449255,0.917923794
1,8,high,348,10.58300524,7,2.0,2.252416373,-2.321112253,1.7716071880000002,0,759477,0.6904371090000001,30.10871209,0.962001915,3.483539871,0.688659628,1.0561653009999998,0.960557256
1,0,medium,390,11.66190379,7,2.0,2.077818991,0.6822205370000001,1.004110904,0,759638,0.6225000479999999,26.37059463,0.947386588,3.315915051,0.49083864299999996,1.230657051,0.948009456
7,4,high,392,7.211102551000001,6,2.0,2.3335821780000003,-4.867988973,2.169351916,0,760515,0.64722729,24.55779223,0.9371058240000001,3.6048659819999997,1.124251549,0.732030816,0.734802704
5,6,medium,465,10.81665383,8,2.0,2.2091088759999997,-0.89498876,1.459163864,0,760612,0.6397595620000001,30.40474356,0.9695969990000001,3.49348165,0.578443055,1.126222825,0.966698121
7,2,medium,303,4.0,5,3.0,2.908857106,0.31490328100000003,0.8593399840000001,0,760638,0.51485086,15.38347893,0.939283987,2.446030785,0.168238002,1.73540556,0.97390023
0,0,medium,216,4.472135955,4,3.0,2.978932295,-5.665828921,1.904578295,0,760920,0.583627214,15.01926159,0.95360138,2.6969241289999997,0.485095303,1.165551314,0.968513741
0,5,high,316,2.828427125,5,2.0,2.388880379,0.52017498,0.817076372,1,760937,0.490880453,12.98384285,0.8731070959999999,2.653002759,0.42430062399999996,1.172532225,0.8928330090000001
3,1,medium,319,17.23368794,5,3.0,2.888053918,-4.49107446,1.8012482319999998,0,760984,0.659603924,22.45019607,0.9381465940000001,3.0348928510000004,0.59909426,1.043557224,0.928829483
1,7,high,471,8.124038405,8,2.0,2.278027302,-1.369409536,1.5220163780000002,0,761107,0.6112972320000001,25.8716331,0.947087537,3.5375480880000003,0.786410377,0.928804803,0.8649559309999999
0,2,high,305,7.681145748,5,2.0,2.345412181,-1.16629511,1.4119426419999999,0,761443,0.642966685,21.42298211,0.9782145659999999,3.263020642,0.813906281,0.9022886809999999,0.9378446229999999
6,4,medium,307,9.848857802000001,6,10.0,3.839315436,1.651190355,0.648466421,0,761599,0.6796425220000001,25.81972869,0.9608065029999999,3.543569536,0.904769658,0.906354462,0.872012453
5,10,low,167,2.828427125,5,1.0,1.829070891,-0.536222303,1.300935426,1,761737,0.538172103,12.39046735,0.8376320620000001,2.531991234,0.359203805,1.409783801,0.9117048179999999
6,0,low,193,5.744562647,4,2.0,2.521548771,0.42627402200000003,0.778315165,0,761860,0.541008201,11.75508165,0.936200505,2.424491418,0.436992294,1.169415903,0.93590462
7,4,medium,330,4.795831523,5,2.0,2.339416579,0.15082654,1.009220026,0,762179,0.5615165120000001,16.70546558,0.942851289,3.0426124519999997,0.704565468,0.933514741,0.887107269
3,4,high,385,12.24744871,7,2.0,2.29277162,-22.75620556,4.250904416,0,762293,0.694279213,27.6100417,0.968345913,3.800786726,1.3428417080000001,0.657308125,0.7252569179999999
5,10,medium,296,7.141428428999999,5,4.0,3.226681906,-0.603225047,1.075592914,0,762665,0.5931629939999999,18.68294312,0.95973537,2.8859188239999995,0.451169479,1.2150008490000002,0.961257384
1,2,high,308,5.196152423,6,7.0,5.525627922999999,-298.73858110000003,7.999142062000001,0,762901,0.556903312,17.038273899999997,0.869416814,3.0839616910000003,0.644776483,1.023714585,0.8075100609999999
2,7,high,308,10.48808848,6,2.0,2.3150269690000003,-0.8733421790000001,1.3580566840000001,0,763028,0.6264300389999999,18.70491486,0.948959852,3.317098632,1.125802839,0.6954508009999999,0.820049735
1,7,high,356,7.874007874,7,2.0,2.1889124090000003,0.460356744,1.002114951,0,763063,0.607000494,22.44991307,0.94675356,3.213903768,0.5715511129999999,1.110711715,0.9441715629999999
6,1,medium,314,4.358898944,6,2.0,2.323212481,-0.108092356,1.116020972,0,763080,0.55991135,17.92591144,0.910439543,2.932323638,0.45259562,1.213598658,0.938493485
4,9,medium,318,16.03121954,7,3.0,2.303200986,-0.6190740029999999,1.465520357,0,763312,0.746244492,34.96436525,0.982796566,3.5728430839999996,0.652247794,1.147752065,0.984083389
7,2,medium,375,7.810249676000001,6,3.0,2.370847219,0.47814302799999997,1.077997442,0,763469,0.643037886,24.92946545,0.96251562,3.404517123,0.791669505,0.9233117609999999,0.9226202040000001
0,10,medium,283,7.211102551000001,6,2.0,2.1273379390000002,0.35326217299999996,1.108533321,0,764004,0.6090808529999999,19.52904048,0.9121861490000001,3.228048583,0.7523860990000001,0.968219108,0.841491662
7,4,low,180,3.8729833460000003,4,3.0,2.427487798,1.177250379,0.735493408,0,764188,0.608175469,13.81302512,0.94504963,2.760707234,0.754828631,0.898684012,0.910430513
2,0,medium,270,4.123105626,6,2.0,2.231677714,0.052051415,1.132256317,0,764350,0.562212722,17.847427399999997,0.9042170829999999,2.822117182,0.31932818399999996,1.465852271,0.966414518
5,6,medium,331,6.32455532,7,2.0,2.3447732969999997,-1.348914349,1.459003459,0,764760,0.595987235,20.18839127,0.932062761,3.155361165,0.64003884,1.027645984,0.91214069
2,6,high,369,11.78982612,8,2.0,2.229587386,-0.784495045,1.4081304769999998,0,764880,0.644699434,26.63863826,0.949374233,3.332798977,0.578573252,1.127617659,0.952576086
5,6,low,188,3.16227766,4,2.0,2.3715680519999998,0.814445772,0.666360133,0,765149,0.521016005,10.77936931,0.91125435,2.491787845,0.545160738,1.044557783,0.9005065520000001
0,9,medium,252,4.123105626,5,2.0,2.440874205,-0.259996334,1.082072894,0,765235,0.552396888,13.5438932,0.947801263,2.821336023,0.7293531,0.889799496,0.8926643540000001
7,8,medium,350,4.123105626,6,2.0,2.334945046,0.500905712,0.8641717520000001,0,765258,0.529583711,15.83457601,0.91808409,2.892788302,0.51972527,1.087774505,0.91160354
5,5,medium,301,8.602325267000001,6,2.0,2.2470842369999997,0.098772662,1.102308123,0,765343,0.6615308289999999,22.89219406,0.967938409,3.29859933,0.796944,0.9298181040000001,0.938696485
6,1,high,396,8.94427191,7,2.0,2.225560073,-1.3415359709999999,1.5642018919999998,0,765625,0.6445862179999999,28.30199406,0.965765998,3.399230465,0.564960625,1.148180383,0.9712010759999999
1,2,high,293,5.291502622,6,1.0,1.881193874,-1.711138381,1.6319636919999998,1,765811,0.59638473,19.24874605,0.9194731309999999,3.112933242,0.620539834,1.0633346590000001,0.902992735
6,10,medium,295,21.49418526,5,2.0,2.343100001,-0.709620884,1.290192755,0,766006,0.7774267990000001,26.84287154,0.9317905209999999,3.534410252,1.249285335,0.6753826409999999,0.967368228
2,9,medium,302,19.26136028,6,2.0,2.285062151,-1.657490555,1.5866290440000002,0,766292,0.731180708,27.06516077,0.955712153,3.458714941,0.9353577470000001,0.85713741,0.959056177
1,10,low,380,7.0,8,2.0,2.11503392,0.09745743400000001,1.2263618029999999,0,766494,0.589830058,24.85417401,0.882178936,3.2527239619999997,0.406072614,1.352527377,0.936310656
2,10,low,248,4.0,5,2.0,2.39818208,-0.005113736,1.025343591,0,766537,0.557261491,14.422162099999998,0.9134349690000001,2.806726864,0.609705601,1.012935858,0.894765919
5,9,medium,268,5.656854248999999,6,2.0,2.298353045,-1.19425399,1.458700881,0,766545,0.607654249,19.98997433,0.9373896759999999,3.011299558,0.47784023700000006,1.2352722790000001,0.963875213
0,7,high,397,4.898979486,6,3.0,2.76261019,-0.826286685,1.223213614,0,766684,0.559519447,19.43048921,0.9241633159999999,2.99410703,0.479643816,1.14468853,0.942814082
6,4,low,171,5.099019514,5,2.0,2.38296763,-1.248970254,1.4021566069999998,0,766701,0.617875071,14.49647067,0.946798777,2.7922011710000003,0.679112196,1.002309294,0.93036515
0,3,high,461,7.7459666920000005,8,3.0,2.415774736,-1.589966479,1.610198627,0,766804,0.651977469,31.78673129,0.931523827,3.7156920110000002,0.7754257990000001,0.98570348,0.8660665809999999
4,7,medium,365,6.557438524,7,2.0,2.095088902,0.7640919740000001,0.9403010270000001,1,766850,0.580144746,21.90223632,0.913325568,3.1578096610000004,0.448298808,1.2625840259999999,0.929170603
6,8,high,353,13.304134699999999,7,7.0,3.626287434,-573.1068180999999,15.29945025,0,767091,0.664763741,27.80121287,0.969695208,3.261382283,0.48973038700000004,1.236983233,0.9634190859999999
7,3,high,391,6.08276253,6,2.0,2.2532943569999997,0.233469115,1.043799938,0,767148,0.579255647,21.17050477,0.946012007,3.130074651,0.513308485,1.14254783,0.9492610990000001
1,3,high,355,6.403124237,5,2.0,2.154388146,0.773656945,0.8737061190000001,0,767263,0.607289243,21.30363783,0.9426083009999999,3.279663947,0.735244259,0.956517596,0.8929087109999999
0,2,high,249,10.48808848,5,2.0,2.350648165,-0.731129878,1.2899633940000002,0,767739,0.668867914,20.69822833,0.980809406,3.1258489860000003,0.741754815,0.963761663,0.973459671
