,Filename,Prompt,Language,Score Level,total word,distance,Hpoint,xmin,alpha,mu,sigma,logtrue,file,pl_s,pl_C,pl_R2,log_d,log_m,log_k,log_R2
7301,1141936.txt,P7,JPN,medium,165,2.828427125,4,7,6.87132082,1.992309347,0.136834511,0,1141936.txt,0.526182792,11.27873685,0.891428527,2.391037608,0.343557917,1.379076013,0.947172597
7302,1142027.txt,P8,SPA,medium,349,8.774964387,6,2,2.375787871,-2.635039219,1.721477244,0,1142027.txt,0.653818063,23.92707247,0.967900566,3.421342126,0.905266128,0.848032621,0.902030432
7303,1142088.txt,P4,JPN,low,202,2.828427125,4,4,3.746443397,1.121832545,0.497337116,0,1142088.txt,0.498177134,11.94735319,0.854461363,2.351086733,0.203331883,1.699552847,0.943454158
7304,1142118.txt,P1,ZHO,medium,503,8,8,2,2.249142725,-2.233806017,1.755259968,0,1142118.txt,0.628726103,29.30075659,0.951007535,3.712412019,0.84785867,0.90928475,0.838503531
7305,1142214.txt,P4,DEU,high,470,9,8,2,2.131416426,0.168310464,1.181476993,0,1142214.txt,0.606256946,26.56431919,0.939628987,3.510901926,0.661289598,1.041129488,0.88871786
7306,1142409.txt,P2,DEU,high,386,8.602325267,6,3,2.702853041,-0.240854044,1.107591465,0,1142409.txt,0.5944554,21.69010516,0.949891985,3.166336609,0.568720234,1.085698559,0.945422359
7307,1142499.txt,P3,ZHO,medium,326,6.633249581,5,3,2.795462784,0.586281151,0.813482855,0,1142499.txt,0.555343779,17.1127288,0.938322232,2.839945677,0.436813618,1.202884505,0.949707508
7308,1142567.txt,P2,DEU,high,350,7.348469228,6,2,2.36628658,-2.707823578,1.744223512,0,1142567.txt,0.629123219,21.99381665,0.956183718,3.37854051,0.90929452,0.835799558,0.859493882
7309,1142608.txt,P2,ITA,low,158,3,4,4,3.968429756,0.871235029,0.546720621,0,1142608.txt,0.499390625,10.09535497,0.887807681,2.205971872,0.252650459,1.544269654,0.953922613
7310,1142663.txt,P5,JPN,medium,239,10.77032961,5,2,2.30811138,-0.207883025,1.161811053,0,1142663.txt,0.675306759,20.27584733,0.976736729,3.130712934,0.787518451,0.930688233,0.967973248
7311,1142749.txt,P7,SPA,high,435,5.099019514,7,3,2.618929354,-0.292833889,1.164996881,0,1142749.txt,0.566766477,20.80591251,0.950688236,3.145181614,0.559268764,1.067281832,0.945918894
7312,1142774.txt,P3,ITA,medium,389,18.54723699,7,2,2.379510069,-34.72864566,4.993592328,0,1142774.txt,0.72009405,31.50431127,0.978768106,3.698309661,1.006378853,0.824232679,0.943225926
7313,1142846.txt,P8,ZHO,high,309,4.898979486,5,2,2.325165989,-0.051650917,1.094621031,0,1142846.txt,0.599778977,17.02200784,0.960775267,3.203794288,1.06442992,0.706496958,0.792959355
7314,1143052.txt,P8,KOR,high,381,6.782329983,7,2,2.32279144,-0.128615842,1.123380198,0,1143052.txt,0.56962529,20.2701345,0.939242565,3.040987856,0.463763479,1.189542186,0.954103216
7315,1143107.txt,P6,JPN,low,183,3,5,2,2.351903061,0.256415085,0.958240441,0,1143107.txt,0.561374656,12.37479808,0.916873527,2.659623799,0.63019598,1.001914811,0.892199598
7316,1143164.txt,P5,ARA,medium,338,11.53256259,5,2,2.246610905,-0.170506712,1.199901848,0,1143164.txt,0.650560127,24.90524611,0.964644761,3.263377454,0.612757604,1.083905639,0.963474001
7317,1143220.txt,P1,HIN,high,440,3.872983346,7,1,1.844206866,-0.858614448,1.407445392,1,1143220.txt,0.522383061,19.14069212,0.887338663,2.970333577,0.33201752,1.369556904,0.934517921
7318,1143264.txt,P1,DEU,high,325,6.782329983,6,3,2.636224237,-1.747822674,1.491149701,0,1143264.txt,0.601782917,22.03963068,0.94708594,3.008950172,0.385635693,1.342512752,0.980235188
7319,1143274.txt,P7,ARA,high,349,3.31662479,7,2,2.335478777,-0.172730994,1.128437326,0,1143274.txt,0.538700978,15.92331724,0.893916227,3.039734611,0.709338331,0.921971613,0.809596767
7320,1143555.txt,P1,KOR,medium,332,5.099019514,8,8,4.423504621,1.555250144,0.524110681,0,1143555.txt,0.542243679,21.67658959,0.864239726,2.797020858,0.107981622,2.196669916,0.977748475
7321,1143655.txt,P3,JPN,low,196,3.16227766,4,4,3.901129374,0.578819451,0.64137001,0,1143655.txt,0.502408127,10.77317659,0.909796809,2.339464092,0.343144934,1.312817256,0.942715232
7322,1143676.txt,P1,HIN,high,470,8.94427191,7,3,2.643551869,-6.944347366,2.303915122,0,1143676.txt,0.649522393,30.39558867,0.971382795,3.527671036,0.665087925,1.0382004,0.961661692
7323,1143748.txt,P5,ITA,high,329,4.242640687,6,2,2.339246335,-1.482687736,1.495803909,0,1143748.txt,0.572650123,16.81983469,0.910232659,3.178757778,0.939184558,0.778024954,0.739687831
7324,1143786.txt,P6,ZHO,low,160,3.872983346,5,9,11.83675039,2.2456684,0.013055589,0,1143786.txt,0.562010491,13.00959218,0.856416692,2.598552636,0.410141547,1.348941395,0.910845115
7325,1143795.txt,P5,TEL,medium,324,35.22782991,6,5,2.838282751,-765.2104987,20.4122525,0,1143795.txt,0.88383714,42.35819951,0.932243218,3.568976338,0.755045415,1.031692933,0.906268782
7326,1143807.txt,P6,SPA,high,455,10.04987562,8,2,2.212841456,-2.635795489,1.881189856,0,1143807.txt,0.65918476,31.97066642,0.934242544,3.715836721,0.801103836,0.964165165,0.86953038
7327,1143873.txt,P3,HIN,medium,371,11.74734012,7,2,2.285356918,-1.738744999,1.60593314,0,1143873.txt,0.66663108,27.46602853,0.982436575,3.413479098,0.691224767,1.022158129,0.972643224
7328,1144067.txt,P3,KOR,medium,292,4.69041576,6,2,2.26239218,0.440965324,0.947837238,0,1144067.txt,0.571131257,19.00889324,0.920663075,2.794003413,0.289438347,1.500842653,0.976393804
7329,1144211.txt,P7,JPN,medium,333,9,7,3,2.478796214,-0.853743014,1.393883554,0,1144211.txt,0.630927358,27.86768103,0.948735397,2.987766906,0.212329219,1.762233904,0.96531222
7330,1144227.txt,P4,ZHO,low,254,16.21727474,5,2,2.312591831,0.591232002,0.836772314,0,1144227.txt,0.651320015,20.31040176,0.902282222,2.61091932,0.287239929,1.4793477,0.801434394
7331,1144251.txt,P2,JPN,medium,199,5.196152423,5,2,2.30574233,0.009018258,1.08767096,0,1144251.txt,0.599259375,15.94228419,0.942491083,2.773536882,0.470671969,1.23814026,0.966370371
7332,1144340.txt,P8,TEL,medium,337,9.695359715,5,3,2.887449556,-1.215424751,1.248947459,0,1144340.txt,0.59074266,18.13431726,0.970126887,2.954770833,0.637752463,0.967936482,0.969307611
7333,1144387.txt,P2,TEL,medium,330,3.605551275,6,9,8.131365569,2.082260057,0.192903209,0,1144387.txt,0.519071039,15.9009914,0.879573837,2.790203874,0.361329261,1.315822308,0.925242601
7334,1144396.txt,P7,ARA,medium,311,5.291502622,7,3,2.550027265,0.464687311,0.972499999,0,1144396.txt,0.56406654,20.20173851,0.882008917,2.870832964,0.255100515,1.609184696,0.968029401
7335,1144441.txt,P5,TEL,medium,274,20.39607805,6,2,2.357230304,-557.6433326,19.72831165,0,1144441.txt,0.874667947,35.53980368,0.98275008,3.780318889,1.284689571,0.721952454,0.961666388
7336,1144447.txt,P2,KOR,medium,359,8.366600265,8,3,2.307595635,0.940227501,0.936557797,0,1144447.txt,0.616163428,26.37088342,0.931999482,3.232091995,0.370887902,1.427693277,0.967502751
7337,1144453.txt,P3,JPN,low,142,6.480740698,4,3,2.852696646,0.553141944,0.802465962,0,1144453.txt,0.624064106,12.70294179,0.970200494,2.583180373,0.64272342,1.006946128,0.967880246
7338,1144757.txt,P3,KOR,medium,299,5.291502622,6,2,2.438666904,-1.760270895,1.481265885,0,1144757.txt,0.56448748,18.01710864,0.936001795,2.823277748,0.37264498,1.320459763,0.974568857
7339,1144825.txt,P7,HIN,high,302,9.486832981,6,2,2.282315221,-0.104318808,1.146655936,0,1144825.txt,0.601591702,19.50108019,0.948528155,3.055448772,0.573608182,1.093451631,0.941102119
7340,1145027.txt,P7,ITA,high,270,4.795831523,5,4,3.384831596,-1.793443207,1.242248998,0,1145027.txt,0.571316392,15.60860874,0.9543506,2.906702601,0.648215577,0.985558085,0.928105682
7341,1145300.txt,P4,FRA,high,306,8.602325267,6,2,2.260139389,0.029306132,1.117036084,0,1145300.txt,0.610990541,19.98868246,0.955938482,3.159571095,0.677343609,1.00432368,0.929438558
7342,1145444.txt,P4,ZHO,high,467,7.280109889,8,2,2.262853872,-1.302987391,1.518619736,0,1145444.txt,0.583435595,23.56012678,0.925068405,3.447940907,0.716550981,0.971933734,0.845484855
7343,1145645.txt,P8,TEL,low,156,3,3,7,9.4303927,2.008016952,0.015987072,0,1145645.txt,0.508150403,9.442298872,0.929066146,2.236898877,0.428177137,1.157029128,0.947051628
7344,1145791.txt,P8,HIN,high,313,4.898979486,5,2,2.418574647,-4.777900484,2.066250558,0,1145791.txt,0.607999897,17.10981913,0.951890062,3.240350229,1.197094927,0.635940227,0.731257396
7345,1146000.txt,P2,SPA,high,308,3.16227766,6,2,2.367063483,-0.537383522,1.220203793,0,1146000.txt,0.544111982,15.28496052,0.886229391,2.965413949,0.694849738,0.934604063,0.815392709
7346,1146006.txt,P1,TEL,medium,297,4.242640687,5,4,3.47794242,-2.411157681,1.308374514,0,1146006.txt,0.534799863,15.38745519,0.936488188,2.688435551,0.359878188,1.306467983,0.965015149
7347,1146038.txt,P6,ARA,medium,247,6.708203932,5,2,2.482824772,-6.2041329,2.221076777,0,1146038.txt,0.642005402,18.09623781,0.958204652,3.108054893,0.906219622,0.818164054,0.892714619
7348,1146060.txt,P7,DEU,high,321,13.41640786,6,2,2.186597726,-0.285746134,1.293436979,0,1146060.txt,0.716239261,29.24631243,0.987550035,3.482177723,0.773970922,0.988691383,0.977620791
7349,1146076.txt,P8,DEU,high,371,6.782329983,6,2,2.266593172,-0.041429844,1.137418808,0,1146076.txt,0.587725211,20.98596109,0.940375842,3.19882786,0.609140793,1.05435989,0.922206103
7350,1146077.txt,P6,SPA,medium,314,5.830951895,6,2,2.195943401,-0.678287683,1.40829343,0,1146077.txt,0.623671615,23.85641047,0.927018577,3.207004967,0.492446063,1.242076212,0.958466573
7351,1146161.txt,P4,SPA,medium,220,6.633249581,5,2,2.626330736,-3.29373584,1.644172875,0,1146161.txt,0.57232941,12.77198088,0.958163472,2.76865711,0.853652842,0.782734101,0.919515075
7352,1146488.txt,P4,JPN,medium,336,8.602325267,6,2,2.209511003,0.175154966,1.104782157,0,1146488.txt,0.625198115,22.55465336,0.967275756,3.263682899,0.661122386,1.033420292,0.946400181
7353,1146557.txt,P7,KOR,medium,251,6.480740698,5,4,3.142398099,-1.071079381,1.198191323,0,1146557.txt,0.62372128,18.27237994,0.961863789,3.067105193,0.714570255,0.977848823,0.934966034
7354,1146583.txt,P5,ITA,low,284,9,6,3,2.448233787,1.046618322,0.791593423,0,1146583.txt,0.631270653,21.11682161,0.960181108,3.174378083,0.635823339,1.07002776,0.944714864
7355,1146658.txt,P4,TUR,medium,308,4.69041576,6,2,2.373717559,-1.019709964,1.351228031,0,1146658.txt,0.597840946,18.77132916,0.931582978,3.135158732,0.742780034,0.931564723,0.879810131
7356,1146835.txt,P7,ITA,medium,254,7.483314774,6,2,2.339857847,-4.294600597,2.064146779,0,1146835.txt,0.655819094,20.40055215,0.969886545,3.225903142,0.838851367,0.902728946,0.920638645
7357,1146890.txt,P7,KOR,high,314,4.472135955,6,2,2.144573105,0.690546175,0.929683107,0,1146890.txt,0.571043572,19.00222602,0.909014703,3.053442536,0.490042953,1.199951971,0.91901272
7358,1147163.txt,P7,TUR,medium,283,6.633249581,7,1,1.787399937,-0.570440643,1.405573137,1,1147163.txt,0.626429188,22.5047546,0.9415999,3.106974857,0.452169602,1.299730575,0.970794574
7359,1147187.txt,P3,TEL,medium,337,5.291502622,7,2,2.142705298,0.541658433,1.007488128,0,1147187.txt,0.577326095,20.44247717,0.891178362,3.16214504,0.528421322,1.164631645,0.894549187
7360,1147214.txt,P4,SPA,medium,344,13.92838828,6,2,2.346709257,-3.94929425,1.998165028,0,1147214.txt,0.711046734,28.77463674,0.990449985,3.526986434,0.88733581,0.888344306,0.97052947
7361,1147239.txt,P6,FRA,medium,320,7.211102551,6,2,2.282189819,0.072849884,1.082947304,0,1147239.txt,0.606351591,20.80687283,0.965922475,3.075088444,0.529887157,1.141874024,0.97117186
7362,1147316.txt,P1,KOR,medium,294,21.84032967,4,2,2.477288328,-0.950390486,1.258150451,0,1147316.txt,0.793196097,29.3287302,0.915278181,3.100090312,0.659734701,1.00425757,0.867070878
7363,1147432.txt,P2,ITA,low,126,5.477225575,3,3,3.365342808,-11.91454004,2.319538978,0,1147432.txt,0.575194718,10.33447017,0.95789364,2.241209073,0.458682969,1.152124138,0.943900361
7364,1147528.txt,P1,ARA,medium,337,6.164414003,7,2,2.330106971,-3.81953603,1.990448028,0,1147528.txt,0.609839649,21.40872523,0.927641265,3.296829267,0.749871999,0.954242204,0.866782246
7365,1147630.txt,P6,ZHO,medium,388,8.831760866,6,4,2.899327683,-4.786801436,1.902537465,0,1147630.txt,0.636105568,26.15323214,0.960237844,3.305370273,0.563833625,1.129135842,0.96516776
7366,1147675.txt,P4,SPA,medium,291,21.40093456,6,2,2.320085741,-3.670406028,1.974629118,0,1147675.txt,0.770557278,30.30515219,0.960673518,3.483761949,0.884432341,0.907989703,0.967392512
7367,1147714.txt,P5,TUR,medium,333,5.099019514,6,2,2.236419525,0.148953034,1.091789422,0,1147714.txt,0.598197754,20.56734713,0.941063012,3.204098143,0.651872428,1.028786423,0.911459841
7368,1147723.txt,P1,DEU,medium,316,6.557438524,7,1,1.726510879,-0.197359763,1.367866669,1,1147723.txt,0.613517233,24.97706074,0.915382888,3.122542763,0.316988327,1.542660657,0.979654672
7369,1147734.txt,P4,ZHO,high,340,19.10497317,6,2,2.272361576,-0.905328856,1.404880953,0,1147734.txt,0.795255684,34.00935226,0.980440334,3.697680812,1.080990883,0.793970517,0.979847956
7370,1147775.txt,P5,TEL,high,485,8.124038405,7,3,2.606378044,-2.275504532,1.61390718,0,1147775.txt,0.609014777,25.80954323,0.971499511,3.42805745,0.68749635,0.985266641,0.942875163
7371,1147876.txt,P4,HIN,medium,232,5,4,2,2.572816941,-2.432581192,1.52444674,0,1147876.txt,0.606264847,14.96927961,0.969705659,2.906195641,0.870401369,0.799526746,0.920922802
7372,1148071.txt,P8,TUR,medium,314,5,5,2,2.630102889,-3.910161408,1.746552667,0,1148071.txt,0.571536335,16.52620451,0.944485497,2.909871429,0.657892806,0.945628154,0.927951384
7373,1148101.txt,P5,TUR,high,371,8.062257748,5,2,2.493317608,-1.721273676,1.431524619,0,1148101.txt,0.578848866,19.07131263,0.962883378,3.014978464,0.583644051,1.029758253,0.958791927
7374,1148250.txt,P4,ARA,medium,327,9.643650761,6,2,2.328409657,-0.018064869,1.080327532,0,1148250.txt,0.612236311,19.86634661,0.969851658,3.175413879,0.74783676,0.927423947,0.942367345
7375,1148255.txt,P8,KOR,high,378,5.196152423,6,2,2.273472397,-0.209815005,1.190181329,0,1148255.txt,0.567518882,20.20621414,0.918552858,3.134339233,0.529298249,1.129568763,0.917152872
7376,1148336.txt,P7,ARA,low,166,2.449489743,4,2,2.472935158,0.73614383,0.648040456,0,1148336.txt,0.504379046,8.885412624,0.900585202,2.352839947,0.686802268,0.853871318,0.837833889
7377,1148466.txt,P5,JPN,medium,307,6.244997998,6,2,2.31575241,-6.264728108,2.408290889,0,1148466.txt,0.660559131,23.28113541,0.957790035,3.433256808,0.939883858,0.846610791,0.854982086
7378,1148468.txt,P8,FRA,medium,354,4.69041576,7,2,2.213468778,0.519996343,0.952136153,1,1148468.txt,0.54365876,18.99812591,0.89887103,2.899749549,0.312943728,1.435831162,0.957098091
7379,1148496.txt,P3,HIN,high,309,4.582575695,7,2,2.32077604,-1.578976925,1.53499705,0,1148496.txt,0.575233169,17.42343515,0.904223142,3.13386644,0.769936228,0.909267626,0.814424796
7380,1148681.txt,P1,KOR,medium,312,3.605551275,7,2,2.368279085,-0.709431598,1.269602679,0,1148681.txt,0.536231928,16.59204718,0.880025982,2.829706972,0.390364577,1.285986554,0.927590027
7381,1148789.txt,P3,SPA,medium,376,4.472135955,9,2,2.08907169,-0.465496492,1.453334347,0,1148789.txt,0.575501487,24.69627981,0.835715869,3.258471932,0.364064088,1.439690797,0.908275185
7382,1148903.txt,P4,FRA,medium,262,8.888194417,5,4,2.881430814,-551.4016703,16.9731085,0,1148903.txt,0.694182898,22.7808538,0.953033358,3.405282353,1.03385741,0.798014335,0.846337129
7383,1148976.txt,P3,ARA,medium,166,2.645751311,4,5,5.246557747,1.459617636,0.300961757,0,1148976.txt,0.507329383,9.989992293,0.881129803,2.351317195,0.435167013,1.185669741,0.903696028
7384,1149147.txt,P8,DEU,high,352,5.099019514,6,2,2.385435595,-0.624077137,1.232250183,0,1149147.txt,0.559525369,18.27385692,0.935926054,2.999334298,0.520572057,1.113564823,0.938979137
7385,1149270.txt,P5,DEU,high,340,12.16552506,6,3,2.47532333,-3.415585166,1.918555187,0,1149270.txt,0.729504357,30.1846205,0.985572934,3.629782753,0.986342071,0.843313027,0.937721061
7386,1149313.txt,P4,SPA,medium,303,6.08276253,6,2,2.270915562,0.038347891,1.105005689,0,1149313.txt,0.597659748,18.42589803,0.934025665,3.182284847,0.809474776,0.889422821,0.851969782
7387,1149330.txt,P6,TUR,high,569,15.55634919,9,3,2.234243898,-1.47013936,1.741203436,0,1149330.txt,0.71699167,51.04404026,0.967528086,3.911313379,0.533710849,1.258235676,0.988777724
7388,1149373.txt,P5,TEL,medium,348,12.56980509,6,3,2.629701235,0.045919981,1.064205016,0,1149373.txt,0.633229449,22.06526413,0.972209598,3.260486625,0.762513851,0.926114724,0.954909107
7389,1149707.txt,P4,FRA,medium,336,5.196152423,6,2,2.360804372,0.317720247,0.926944924,0,1149707.txt,0.531612396,16.311751,0.929575675,2.776359011,0.372557686,1.28426067,0.956895208
7390,1149897.txt,P7,ITA,medium,237,5.916079783,4,2,2.473894004,-0.999659958,1.272571995,0,1149897.txt,0.619553259,17.23316198,0.973474774,2.894852787,0.631288854,1.017762191,0.971789524
7391,1149918.txt,P4,DEU,high,406,21.11871208,7,2,2.260626788,-2.924600549,1.89077538,0,1149918.txt,0.755435603,34.30548023,0.9741254,3.879917535,1.21763817,0.730503238,0.914018077
7392,1149926.txt,P3,TEL,medium,381,9.273618495,6,2,2.194227079,0.206293885,1.10630616,0,1149926.txt,0.63655637,24.5139681,0.972356373,3.463661994,0.825658365,0.91071105,0.907129309
7393,1150000.txt,P8,TEL,medium,294,4.242640687,6,2,2.262424507,0.527642837,0.907135963,0,1150000.txt,0.558197795,15.78496759,0.923576248,2.988196097,0.686173015,0.956781306,0.865642488
7394,1150202.txt,P2,FRA,high,333,6.32455532,6,5,3.102289996,-0.725721315,1.201642133,0,1150202.txt,0.620002041,22.35560841,0.951832525,3.258149431,0.648344458,1.048171695,0.932831613
7395,1150204.txt,P8,ARA,low,300,7.416198487,5,2,2.504306841,-4.299205084,1.911073307,0,1150204.txt,0.627639852,20.20170625,0.959421468,3.091643937,0.693496871,0.96676388,0.949655621
7396,1150265.txt,P8,ARA,medium,359,12.92284798,7,2,2.222887044,-0.607499686,1.361851423,0,1150265.txt,0.672853009,28.20117886,0.980832002,3.380406786,0.619373648,1.097312686,0.977221123
7397,1150302.txt,P4,ITA,medium,241,20.73644135,5,2,2.282064858,-2.975652837,1.87956788,0,1150302.txt,0.895260152,30.0987909,0.94550435,3.667103537,1.519493606,0.593841447,0.949505654
7398,1150330.txt,P4,JPN,medium,333,12.9614814,5,2,2.392976731,-1.534789326,1.465227892,0,1150330.txt,0.667621971,24.18150038,0.981980022,3.282597894,0.756996346,0.941086794,0.977813062
7399,1150400.txt,P6,ZHO,medium,329,9,6,4,2.69091944,0.447653727,1.023608392,0,1150400.txt,0.643138068,23.99337609,0.959302957,3.408485626,0.763814097,0.976883471,0.905792507
7400,1150446.txt,P8,TEL,high,404,5.744562647,6,2,2.325030625,-0.461945447,1.230334493,0,1150446.txt,0.597890739,21.57090396,0.947977161,3.360851174,0.82649797,0.876122351,0.856146672
7401,1150823.txt,P4,HIN,high,323,4.582575695,6,2,2.392102467,-15.14898575,3.377864902,0,1150823.txt,0.592358793,18.67922431,0.899989779,3.241796791,0.885795485,0.834374572,0.763326451
7402,1150906.txt,P4,ITA,high,258,10.86278049,5,2,2.372723108,-1.607189622,1.498366857,0,1150906.txt,0.673362445,20.1535415,0.976558546,3.239225072,0.971266371,0.797858278,0.943129617
7403,1151272.txt,P6,SPA,high,472,13.7113092,8,2,2.065163523,0.318624875,1.190310579,0,1151272.txt,0.645103181,33.40996388,0.945772969,3.47017518,0.439191538,1.311674398,0.964313108
7404,1151320.txt,P4,KOR,low,90,3.464101615,2,2,3.006008246,-1.486620425,1.09089266,0,1151320.txt,0.519766847,6.331626574,0.926562042,2.032033741,0.89311418,0.623057098,0.935834481
7405,1151361.txt,P8,FRA,high,335,11.74734012,6,2,2.258330278,-0.655898385,1.344274397,0,1151361.txt,0.647099352,25.36514898,0.974164781,3.18044922,0.488220892,1.221492884,0.976363222
7406,1151449.txt,P5,FRA,high,472,13.96424004,7,2,2.188500818,-0.707325083,1.425549369,0,1151449.txt,0.72705279,36.40668537,0.978555692,3.998818406,1.214358855,0.739340885,0.806287491
7407,1151827.txt,P8,DEU,medium,309,4.582575695,6,2,2.392357964,-2.006429757,1.573258692,0,1151827.txt,0.592005642,17.86110559,0.929019063,3.155152717,0.845226816,0.849058536,0.827314007
7408,1151829.txt,P5,TUR,medium,367,16.4924225,6,2,2.286113204,-1.768103179,1.612530231,0,1151829.txt,0.704579996,27.66119772,0.976783759,3.672275366,1.15026204,0.737342081,0.892125823
7409,1151886.txt,P4,ARA,low,189,3.872983346,5,2,2.468349601,0.076100941,0.94975918,0,1151886.txt,0.530605717,11.43823994,0.917463461,2.49734274,0.488937356,1.121957205,0.924454891
7410,1151942.txt,P7,ZHO,medium,301,7.141428429,5,2,2.179386107,0.389833775,1.042872441,0,1151942.txt,0.656981354,23.31324245,0.955463984,3.334689511,0.781393425,0.95513434,0.91655155
7411,1152153.txt,P8,JPN,medium,397,4.123105626,7,2,2.351744287,-0.183519436,1.120131295,0,1152153.txt,0.54006261,18.94886543,0.907371645,2.947850547,0.38710941,1.276016243,0.950221314
7412,1152202.txt,P4,DEU,high,317,9.486832981,5,3,2.551612325,-1.376395648,1.46652451,0,1152202.txt,0.663645063,21.51259652,0.977873025,3.410447372,1.133653082,0.70631834,0.86310386
7413,1152340.txt,P1,HIN,high,450,11.95826074,8,2,2.207319814,-0.750308316,1.418894642,0,1152340.txt,0.630171576,27.56655116,0.959903951,3.563099236,0.749068413,0.974831444,0.903964883
7414,1152358.txt,P1,SPA,high,356,6.32455532,6,3,2.545199095,0.380339483,1.004012842,0,1152358.txt,0.605328627,21.4690886,0.961500223,3.255763993,0.680729686,1.001013374,0.926992874
7415,1152359.txt,P5,ARA,medium,261,12.76714533,5,2,2.264312844,-0.472561927,1.283340445,0,1152359.txt,0.698043601,23.06583252,0.976560649,3.287532603,0.844147203,0.909835634,0.963851527
7416,1152471.txt,P2,KOR,high,313,8.602325267,7,2,2.148794539,0.388703015,1.071993554,0,1152471.txt,0.610565158,20.74566531,0.928479826,3.266359485,0.722185342,0.988057905,0.873208348
7417,1152615.txt,P4,ZHO,medium,321,13.85640646,6,2,2.276724854,-1.691902866,1.603193945,0,1152615.txt,0.722890186,28.45908421,0.986996434,3.520553634,0.90476315,0.885786818,0.968533683
7418,1152681.txt,P8,ITA,medium,293,4.795831523,6,2,2.392543101,-4.031530434,1.965901273,0,1152681.txt,0.587687225,16.79474667,0.924513817,3.137001311,0.912097631,0.801213876,0.794278246
7419,1152713.txt,P4,ITA,medium,282,5.477225575,7,2,2.321445168,-13.14094025,3.273508837,0,1152713.txt,0.636117905,20.96439647,0.909202019,3.326250864,0.890338881,0.872960703,0.801269307
7420,1152780.txt,P3,ARA,medium,369,17.72004515,6,4,2.640481296,-42.63304619,5.200233683,0,1152780.txt,0.768754617,36.75130039,0.992954705,3.779151685,0.944746685,0.89855121,0.971280216
7421,1152802.txt,P3,HIN,high,463,21.54065923,7,3,2.359663026,-9.454769181,2.909808467,0,1152802.txt,0.774288131,40.5959841,0.985721943,4.079260573,1.297554397,0.711426715,0.861168345
7422,1152916.txt,P7,JPN,medium,300,6.480740698,5,2,2.328792363,-0.866105932,1.344744143,0,1152916.txt,0.624916359,19.26293382,0.956401775,3.249497544,0.940484326,0.803794981,0.855088549
7423,1153065.txt,P3,ITA,low,234,3.464101615,6,8,7.374495699,1.96579927,0.209735533,0,1153065.txt,0.514496298,14.24884619,0.854887066,2.5284418,0.201730527,1.7335497,0.957288108
7424,1153118.txt,P8,FRA,medium,319,4,6,5,3.808384494,0.632833965,0.716933603,0,1153118.txt,0.518846133,16.01399131,0.907131874,2.638082647,0.233737752,1.575400845,0.964296884
7425,1153439.txt,P5,SPA,low,268,14.86606875,5,5,2.886554122,-597.5356191,17.72102768,0,1153439.txt,0.789862015,29.74773592,0.987655659,3.715308462,1.248219759,0.736081762,0.890621962
7426,1153536.txt,P8,HIN,medium,347,5.385164807,7,2,2.252667404,0.162940166,1.072487426,0,1153536.txt,0.569848187,20.20349868,0.925134306,3.003957531,0.400887919,1.299561937,0.963748272
7427,1153594.txt,P1,TEL,medium,316,4.358898944,6,4,2.936479007,0.944824395,0.761727627,0,1153594.txt,0.552420185,18.02599887,0.91236068,2.871444186,0.35529927,1.365359501,0.96038719
7428,1153626.txt,P6,SPA,high,418,16.64331698,7,2,2.122131931,-0.562408847,1.448740364,0,1153626.txt,0.732776907,39.45344654,0.984720755,3.657286007,0.62452532,1.139539659,0.987075927
7429,1153733.txt,P7,KOR,medium,252,3.872983346,5,5,3.924046429,0.620514777,0.699103003,0,1153733.txt,0.540512244,14.10662412,0.93211125,2.696313602,0.456661088,1.179506806,0.944462109
7430,1153775.txt,P8,JPN,medium,220,3.16227766,5,2,2.326987969,0.529333868,0.856226935,0,1153775.txt,0.517324008,12.05602614,0.868336808,2.590390716,0.481304475,1.138301495,0.877411139
7431,1153837.txt,P2,FRA,medium,301,5,7,2,2.209822279,-0.639999674,1.383479704,0,1153837.txt,0.615036929,20.3253791,0.915182884,3.301964975,0.830233023,0.906285672,0.812013174
7432,1153845.txt,P5,TEL,medium,343,5.656854249,6,2,2.26576822,0.463775362,0.934481125,0,1153845.txt,0.561761529,17.82797001,0.93664971,3.046571563,0.593763491,1.044787071,0.912549405
7433,1153947.txt,P6,SPA,high,411,11.61895004,8,2,2.005045987,0.014219448,1.385475588,0,1153947.txt,0.687620757,35.81108076,0.957862963,3.749817547,0.670162001,1.122981935,0.931996911
7434,1154048.txt,P4,TEL,medium,309,5.291502622,6,4,2.830785763,0.984667985,0.785761573,0,1154048.txt,0.580349407,19.38885966,0.917176735,3.045164196,0.487331483,1.203793972,0.935735079
7435,1154100.txt,P1,ZHO,medium,349,12.36931688,7,6,3.164520185,-0.730676686,1.222616552,0,1154100.txt,0.657184431,28.94333478,0.96617255,3.180422017,0.338428378,1.485077361,0.963221455
7436,1154562.txt,P7,SPA,low,275,6.708203932,6,2,2.300456281,-0.255809819,1.183286635,0,1154562.txt,0.563854509,17.7731039,0.921802201,2.76232451,0.300387967,1.480324691,0.96126203
7437,1155108.txt,P7,SPA,medium,270,5.291502622,6,2,2.315316657,0.124623956,1.037488079,0,1155108.txt,0.601360887,17.63102688,0.952555961,3.027234901,0.689168794,0.976223096,0.925002391
